   id   |   id   | platform |   case   
 130645 |  94170 | admins   | executor
 130646 |  94171 | admins   | executor
 130647 |  94172 | admins   | executor
 130648 |  94173 | admins   | executor
 130649 |  94174 | admins   | executor
 130650 |  94175 | admins   | executor
 130651 |  94176 | admins   | executor
 130652 |  94177 | admins   | executor
 130653 |  94178 | admins   | executor
 130654 |  94179 | admins   | executor
 130655 |  94181 | admins   | executor
 130656 |  94182 | admins   | executor
 130657 |  94183 | admins   | executor
 130657 | 106249 | admins   | executor
 130658 |  94184 | admins   | executor
 130659 |  94185 | admins   | executor
 130660 |  94186 | admins   | executor
 130661 |  94187 | admins   | executor
 130662 |  94188 | admins   | executor
 130663 |  94189 | admins   | executor
 130664 |  94190 | admins   | executor
 130665 |  94191 | admins   | executor
 130666 |  94192 | admins   | executor
 130667 |  94193 | admins   | executor
 130668 |  94194 | admins   | executor
 130669 |  94195 | admins   | executor
 130670 |  94196 | admins   | executor
 130671 |  94197 | admins   | executor
 130672 |  94199 | admins   | executor
 130673 |  94200 | admins   | executor
 130674 |  94201 | admins   | executor
 130675 |  94202 | admins   | executor
 130676 |  94203 | admins   | executor
 130677 |  94204 | admins   | executor
 130678 |  94205 | admins   | executor
 130679 |  94206 | admins   | executor
 130680 |  94207 | admins   | executor
 130681 |  95168 | admins   | executor
 130681 | 114099 | admins   | executor
 130681 |  94208 | admins   | executor
 130682 |  94209 | admins   | executor
 130683 |  94210 | admins   | executor
 130684 |  94212 | admins   | executor
 130685 |  94213 | admins   | executor
 130686 |  94214 | admins   | executor
 130687 |  94218 | admins   | executor
 130688 |  94215 | admins   | executor
 130689 |  94216 | admins   | executor
 130690 |  94217 | admins   | executor
 130691 |  94219 | admins   | executor
 130692 |  94220 | admins   | executor
 130693 |  94221 | admins   | executor
 130694 |  94222 | admins   | executor
 130695 |  94223 | admins   | executor
 130696 |  94224 | admins   | executor
 130697 |  94225 | admins   | executor
 130698 |  94226 | admins   | executor
 130699 |  94227 | admins   | executor
 130699 |  94385 | android  | executor
 130700 |  94230 | admins   | executor
 130701 |  94231 | admins   | executor
 130702 |  94232 | admins   | executor
 130703 |  94234 | admins   | executor
 130704 |  94235 | admins   | executor
 130705 |  94236 | admins   | executor
 130706 |  94237 | admins   | executor
 130706 | 130597 | admins   | executor
 130707 |  94238 | admins   | executor
 130708 |  94239 | admins   | executor
 130709 |  94240 | admins   | executor
 130710 |  94241 | admins   | executor
 130711 |  94242 | admins   | executor
 130712 |  94243 | admins   | executor
 130713 |  94244 | admins   | executor
 130714 |  94245 | admins   | executor
 130715 |  94246 | admins   | executor
 130716 | 123632 | admins   | executor
 130716 |  94247 | admins   | executor
 130717 |  94248 | admins   | executor
 130718 |  94249 | admins   | executor
 130719 |  94250 | admins   | executor
 130720 |  94251 | admins   | executor
 130721 |  94252 | admins   | executor
 130722 | 126091 | admins   | executor
 130722 |  94253 | admins   | executor
 130723 |  94254 | admins   | executor
 130724 |  94255 | admins   | executor
 130725 |  94256 | admins   | executor
 130726 |  94257 | admins   | executor
 130727 |  94258 | admins   | executor
 130728 |  94259 | admins   | executor
 130729 |  94260 | admins   | executor
 130730 |  94261 | admins   | executor
 130731 |  94262 | admins   | executor
 130732 |  94263 | admins   | executor
 130733 |  94264 | admins   | executor
 130734 |  94265 | admins   | executor
 130735 |        |          | provider
 130736 |  94266 | admins   | executor
 130737 |  94267 | admins   | executor
 130738 |  94268 | admins   | executor
 130739 |  94269 | admins   | executor
 130740 |  94270 | admins   | executor
 130741 |  94271 | admins   | executor
 130742 |  94272 | admins   | executor
 130743 |  94273 | admins   | executor
 130744 |  94274 | admins   | executor
 130745 |  94275 | admins   | executor
 130746 |  94276 | admins   | executor
 130747 |  94277 | admins   | executor
 130748 |  94278 | admins   | executor
 130749 |  94279 | admins   | executor
 130750 |  94280 | admins   | executor
 130751 |  94281 | admins   | executor
 130752 |  94282 | admins   | executor
 130753 |  94283 | admins   | executor
 130754 |  94284 | admins   | executor
 130755 |  94285 | admins   | executor
 130756 |  94286 | admins   | executor
 130757 |  94287 | admins   | executor
 130758 |  94288 | admins   | executor
 130759 |  94289 | admins   | executor
 130760 |  94290 | admins   | executor
 130761 |  94291 | admins   | executor
 130762 |  94292 | admins   | executor
 130763 |  94293 | admins   | executor
 130764 |  94294 | admins   | executor
 130765 |  94295 | admins   | executor
 130766 |  94296 | admins   | executor
 130767 |  94297 | admins   | executor
 130768 |  94298 | admins   | executor
 130769 |  94299 | admins   | executor
 130770 |  94301 | admins   | executor
 130771 |  94302 | admins   | executor
 130772 |  94303 | admins   | executor
 130773 |  94304 | admins   | executor
 130774 |  94305 | admins   | executor
 130775 |  94306 | admins   | executor
 130776 |  94307 | admins   | executor
 130777 |  94308 | admins   | executor
 130778 |  94309 | admins   | executor
 130779 |  94310 | admins   | executor
 130780 |  94311 | admins   | executor
 130781 |  94312 | admins   | executor
 130782 |  94313 | admins   | executor
 130783 |  94315 | admins   | executor
 130784 |  94316 | admins   | executor
 130785 |  94317 | admins   | executor
 130786 |  94320 | android  | executor
 130787 |  94318 | admins   | executor
 130788 | 104996 | admins   | executor
 130788 |  94319 | admins   | executor
 130789 |  94321 | admins   | executor
 130790 |  94322 | admins   | executor
 130791 |  94323 | admins   | executor
 130792 |  94324 | admins   | executor
 130792 |  96859 | whatsapp | executor
 130793 |        |          | executor
 130794 |  94325 | admins   | executor
 130795 |  94327 | admins   | executor
 130796 |  94328 | admins   | executor
 130797 |  94329 | admins   | executor
 130798 |  94331 | admins   | executor
 130799 |  94332 | admins   | executor
 130800 |  94333 | admins   | executor
 130801 |  94334 | admins   | executor
 130802 |  94335 | admins   | executor
 130803 |  94336 | admins   | executor
 130804 |  94337 | admins   | executor
 130805 |  94338 | admins   | executor
 130805 |  94401 | admins   | executor
 130806 |  94339 | admins   | executor
 130807 |  94340 | admins   | executor
 130808 |  94341 | admins   | executor
 130809 |  94342 | admins   | executor
 130810 |  94343 | admins   | executor
 130811 |  94344 | admins   | executor
 130812 |  94345 | admins   | executor
 130813 |  94346 | admins   | executor
 130814 |  94347 | admins   | executor
 130815 |  94348 | admins   | executor
 130816 |  94572 | admins   | executor
 130816 |  94349 | admins   | executor
 130817 |  94350 | admins   | executor
 130818 |  94351 | admins   | executor
 130819 |  94352 | admins   | executor
 130820 |  94353 | admins   | executor
 130821 |  94355 | admins   | executor
 130822 |  94356 | admins   | executor
 130823 |  94357 | admins   | executor
 130823 | 136679 | admins   | executor
 130824 |  94358 | admins   | executor
 130825 |  94361 | admins   | executor
 130826 |  94362 | admins   | executor
 130827 |  94363 | admins   | executor
 130828 |  94364 | admins   | executor
 130829 |  94365 | admins   | executor
 130830 |  94366 | admins   | executor
 130831 |  94367 | admins   | executor
 130832 |  94368 | admins   | executor
 130833 |  94369 | admins   | executor
 130834 |  94370 | admins   | executor
 130835 |  94371 | admins   | executor
 130836 |  94372 | admins   | executor
 130837 |  94373 | admins   | executor
 130838 |  94374 | admins   | executor
 130839 |  94375 | admins   | executor
 130840 |  94376 | admins   | executor
 130841 |  94377 | admins   | executor
 130842 |  94378 | admins   | executor
 130843 |  94379 | admins   | executor
 130844 |  94382 | admins   | executor
 130845 |  94381 | admins   | executor
 130846 |  94383 | admins   | executor
 130847 |  94384 | admins   | executor
 130848 |  94386 | admins   | executor
 130849 | 143207 | admins   | executor
 130849 |  94387 | admins   | executor
 130850 |  94388 | admins   | executor
 130851 | 101191 | admins   | executor
 130851 | 140060 | admins   | executor
 130851 |  94391 | admins   | executor
 130852 |  94390 | admins   | executor
 130853 |  94392 | admins   | executor
 130854 |  94393 | admins   | executor
 130855 |  94394 | admins   | executor
 130856 |  94395 | admins   | executor
 130857 |  94396 | admins   | executor
 130858 |  94397 | admins   | executor
 130859 |  94398 | admins   | executor
 130860 |  94400 | admins   | executor
 130861 |  94402 | admins   | executor
 130861 | 119565 | admins   | executor
 130862 |  94403 | admins   | executor
 130863 |  94404 | admins   | executor
 130864 |  94406 | admins   | executor
 130865 |  94407 | admins   | executor
 130866 |  94408 | admins   | executor
 130867 |  94409 | admins   | executor
 130868 |  94410 | admins   | executor
 130869 |  94411 | admins   | provider
 130870 |  94412 | admins   | executor
 130871 |  94413 | admins   | executor
 130872 |  94414 | admins   | executor
 130873 |  94415 | admins   | executor
 130874 |  94416 | admins   | executor
 130875 |  94417 | admins   | executor
 130876 |  94418 | admins   | executor
 130877 |  94419 | admins   | executor
 130878 |  94420 | admins   | executor
 130879 |        |          | executor
 130880 |  94422 | admins   | executor
 130881 |  94423 | admins   | executor
 130882 |        |          | executor
 130883 |  94424 | admins   | executor
 130884 |  94425 | admins   | executor
 130885 |  94426 | admins   | executor
 130886 |  94427 | admins   | executor
 130887 |  94428 | admins   | executor
 130888 |  94429 | admins   | executor
 130889 |  94430 | admins   | executor
 130890 |  94431 | admins   | executor
 130891 |        |          | executor
 130892 |  94432 | admins   | executor
 130893 |  94433 | admins   | executor
 130894 |  94434 | admins   | executor
 130895 |  94435 | admins   | executor
 130896 |  94436 | admins   | executor
 130897 |  94437 | admins   | executor
 130898 |  94438 | admins   | executor
 130899 |  94439 | admins   | executor
 130900 |  94440 | admins   | executor
 130901 |  94441 | admins   | executor
 130902 |  94442 | admins   | executor
 130902 | 141402 | admins   | executor
 130903 |  94444 | admins   | executor
 130904 |  94445 | admins   | executor
 130905 |  94446 | admins   | executor
 130906 |  94447 | admins   | executor
 130907 |  94448 | admins   | executor
 130908 |  94449 | admins   | executor
 130909 |  94450 | admins   | executor
 130910 |  94451 | admins   | executor
 130911 |  94452 | admins   | executor
 130912 |  94453 | admins   | executor
 130913 |  94454 | admins   | executor
 130914 |  94455 | admins   | executor
 130915 |  94456 | admins   | executor
 130916 |  94457 | admins   | executor
 130917 |  94458 | admins   | executor
 130918 |  94460 | admins   | executor
 130919 |  94461 | admins   | executor
 130920 |  94462 | admins   | executor
 130921 |  94463 | admins   | executor
 130922 |  94464 | admins   | executor
 130923 |  94465 | admins   | executor
 130924 |  94466 | admins   | executor
 130925 |  94467 | admins   | executor
 130926 |  94468 | admins   | executor
 130927 |  94469 | admins   | executor
 130928 |  94470 | admins   | executor
 130929 |  94471 | admins   | executor
 130930 |  94473 | admins   | executor
 130931 |  94474 | admins   | executor
 130931 | 104322 | admins   | executor
 130932 |  94475 | admins   | executor
 130933 |  94476 | admins   | executor
 130934 |  94477 | admins   | executor
 130935 |  94478 | admins   | executor
 130936 |  94479 | admins   | executor
 130937 |  94480 | admins   | executor
 130938 |  94481 | admins   | executor
 130939 |  94482 | admins   | executor
 130940 |  94483 | admins   | executor
 130941 |  94484 | admins   | executor
 130942 |  94485 | admins   | executor
 130943 |  94486 | admins   | executor
 130944 |  94487 | admins   | executor
 130945 |  94488 | admins   | executor
 130946 |  94489 | admins   | executor
 130947 |  94490 | admins   | executor
 130948 |  94491 | admins   | executor
 130949 |  94492 | admins   | executor
 130950 |        |          | executor
 130951 |  94493 | admins   | executor
